id сотрудника,Дата,Сотрудник,Частота сообщения,Объем сообщения,Настрой сообщения,Регулярность коммитов,Интенсивность коммитов,Статус задачи,Приоритетные изменения,Продолжительность активности,Активность ночью
4,2023-08-14,Максим,53,21,0,4,3,1,2,7,0
4,2023-08-15,Максим,60,13,1,3,2,1,2,8,0
4,2023-08-16,Максим,62,25,1,1,1,1,2,8,0
4,2023-08-17,Максим,53,13,1,1,1,1,2,10,0
4,2023-08-18,Максим,56,26,1,4,1,1,0,7,1
4,2023-08-19,Максим,51,10,0,1,2,0,2,7,0
4,2023-08-20,Максим,70,24,1,2,3,1,1,7,0
4,2023-08-21,Максим,58,11,-1,1,2,0,1,9,0
4,2023-08-22,Максим,61,18,1,1,1,0,0,4,0
4,2023-08-23,Максим,73,18,1,4,7,0,2,8,0
4,2023-08-24,Максим,73,26,1,4,1,-1,0,4,0
4,2023-08-25,Максим,59,12,1,2,1,1,2,12,1
4,2023-08-26,Максим,64,15,1,3,1,1,0,7,1
4,2023-08-27,Максим,78,22,1,1,1,1,1,8,0
4,2023-08-28,Максим,62,25,0,1,1,1,1,9,0
4,2023-08-29,Максим,72,14,1,4,5,1,0,13,0
4,2023-08-30,Максим,63,17,0,4,2,0,1,6,0
4,2023-08-31,Максим,64,27,1,4,2,1,2,9,0
4,2023-09-01,Максим,53,25,1,1,2,1,1,5,0
4,2023-09-02,Максим,54,24,1,3,4,1,2,7,0
4,2023-09-03,Максим,73,18,0,3,1,1,1,7,0
4,2023-09-04,Максим,66,21,1,1,1,1,0,6,0
4,2023-09-05,Максим,67,28,-1,4,4,1,2,6,0
4,2023-09-06,Максим,55,20,0,2,1,1,2,7,0
4,2023-09-07,Максим,79,13,1,1,6,-1,1,9,0
4,2023-09-08,Максим,66,25,-1,3,6,1,2,5,0
4,2023-09-09,Максим,72,19,1,1,1,1,2,9,1
4,2023-09-10,Максим,55,12,1,3,2,1,1,9,0
4,2023-09-11,Максим,68,23,1,3,4,0,0,4,0
4,2023-09-12,Максим,63,20,1,2,4,1,1,6,1
4,2023-09-13,Максим,63,16,-1,4,2,1,2,13,0
4,2023-09-14,Максим,52,15,-1,2,1,0,0,6,0
4,2023-09-15,Максим,62,18,0,1,1,1,2,9,1
4,2023-09-16,Максим,51,28,1,4,1,1,1,9,0
4,2023-09-17,Максим,74,27,0,2,1,1,0,4,0
4,2023-09-18,Максим,57,11,1,3,4,-1,0,7,0
4,2023-09-19,Максим,62,17,1,2,1,1,0,8,0
4,2023-09-20,Максим,77,14,1,4,3,1,0,7,0
4,2023-09-21,Максим,58,25,-1,4,2,-1,0,7,0
4,2023-09-22,Максим,67,14,-1,3,2,-1,2,9,0
4,2023-09-23,Максим,77,24,1,3,5,1,2,7,0
4,2023-09-24,Максим,56,11,0,1,1,1,0,7,0
4,2023-09-25,Максим,66,19,-1,2,2,1,0,10,0
4,2023-09-26,Максим,56,17,1,3,1,0,1,9,0
4,2023-09-27,Максим,78,11,1,3,2,0,0,11,0
4,2023-09-28,Максим,74,12,1,1,2,0,1,5,0
4,2023-09-29,Максим,54,29,1,3,2,1,1,9,0
4,2023-09-30,Максим,54,16,1,1,1,1,1,5,0
4,2023-10-01,Максим,70,29,1,3,1,1,0,7,0
4,2023-10-02,Максим,71,17,0,1,1,0,2,8,0
4,2023-10-03,Максим,59,10,1,3,1,0,1,8,0
4,2023-10-04,Максим,54,15,1,4,3,1,1,9,0
4,2023-10-05,Максим,61,22,1,3,1,1,0,5,0
4,2023-10-06,Максим,59,11,-1,1,1,0,2,10,0
4,2023-10-07,Максим,75,25,1,3,1,1,2,5,1
4,2023-10-08,Максим,69,20,1,1,1,1,1,6,0
4,2023-10-09,Максим,55,16,1,2,2,1,0,7,0
4,2023-10-10,Максим,51,28,1,2,4,1,2,10,1
4,2023-10-11,Максим,71,28,0,4,6,1,0,8,0
4,2023-10-12,Максим,55,20,1,3,4,1,2,9,0
4,2023-10-13,Максим,70,18,1,1,1,1,0,9,0
4,2023-10-14,Максим,68,20,1,1,3,1,2,7,0
4,2023-10-15,Максим,64,29,0,1,2,1,2,2,0
4,2023-10-16,Максим,74,28,0,1,1,-1,2,7,0
4,2023-10-17,Максим,52,22,1,4,6,1,1,4,0
4,2023-10-18,Максим,54,27,1,2,1,0,0,5,0
4,2023-10-19,Максим,55,18,0,3,1,1,1,9,0
4,2023-10-20,Максим,59,29,1,1,1,1,1,8,0
4,2023-10-21,Максим,62,25,1,4,1,1,1,11,0
4,2023-10-22,Максим,67,17,1,3,3,1,2,8,0
4,2023-10-23,Максим,52,11,1,2,1,1,2,10,1
4,2023-10-24,Максим,57,14,-1,3,2,1,2,8,1
4,2023-10-25,Максим,67,17,1,3,7,0,0,10,0
4,2023-10-26,Максим,77,22,1,4,6,1,2,6,0
4,2023-10-27,Максим,57,24,1,1,1,0,1,4,0
4,2023-10-28,Максим,76,28,0,3,7,1,2,6,0
4,2023-10-29,Максим,53,28,1,1,3,1,0,6,0
4,2023-10-30,Максим,78,23,1,4,2,-1,1,10,0
4,2023-10-31,Максим,65,25,1,1,2,1,0,6,0
4,2023-11-01,Максим,57,20,1,4,2,1,0,5,0
4,2023-11-02,Максим,66,28,1,2,2,1,2,7,0
4,2023-11-03,Максим,53,23,0,1,1,0,0,8,0
4,2023-11-04,Максим,56,27,0,2,1,1,1,8,0
4,2023-11-05,Максим,79,25,1,3,2,1,0,9,0
4,2023-11-06,Максим,69,12,1,3,6,1,0,8,0
4,2023-11-07,Максим,67,27,1,1,1,1,2,10,0
4,2023-11-08,Максим,64,11,1,1,2,-1,1,5,0
4,2023-11-09,Максим,53,22,1,1,3,1,1,7,0
4,2023-11-10,Максим,68,11,-1,4,1,1,0,7,0
4,2023-11-11,Максим,69,25,1,4,5,1,0,5,0
4,2023-11-12,Максим,79,19,1,2,2,1,0,8,0
4,2023-11-13,Максим,67,10,1,2,1,1,2,9,0
4,2023-11-14,Максим,53,29,1,4,3,1,1,5,0
4,2023-11-15,Максим,73,26,1,3,3,1,1,2,0
4,2023-11-16,Максим,72,23,0,2,2,1,1,6,0
4,2023-11-17,Максим,73,11,-1,4,5,1,1,8,0
4,2023-11-18,Максим,74,22,1,1,1,0,1,5,0
4,2023-11-19,Максим,64,23,1,4,4,1,0,7,0
4,2023-11-20,Максим,79,27,1,1,1,1,2,7,0
4,2023-11-21,Максим,66,13,1,3,3,-1,2,9,0
4,2023-11-22,Максим,64,10,1,2,4,-1,2,9,0
4,2023-11-23,Максим,65,27,1,1,1,1,1,6,0
4,2023-11-24,Максим,71,26,1,3,1,1,1,8,0
4,2023-11-25,Максим,61,13,1,1,1,0,2,5,0
4,2023-11-26,Максим,62,20,0,1,1,1,0,6,0
4,2023-11-27,Максим,52,29,1,2,3,1,2,6,1
4,2023-11-28,Максим,66,12,-1,3,3,1,2,9,0
4,2023-11-29,Максим,78,29,1,2,1,1,1,5,0
4,2023-11-30,Максим,64,11,1,1,4,1,2,7,0
4,2023-12-01,Максим,68,13,1,1,1,-1,2,7,0
4,2023-12-02,Максим,61,21,1,4,2,0,2,8,0
4,2023-12-03,Максим,76,22,0,2,1,0,0,9,0
4,2023-12-04,Максим,67,18,1,1,1,0,0,7,0
4,2023-12-05,Максим,64,11,-1,2,1,1,2,6,0
4,2023-12-06,Максим,57,27,1,1,3,1,0,6,0
4,2023-12-07,Максим,77,10,0,1,1,1,2,9,0
4,2023-12-08,Максим,66,20,0,3,6,1,1,6,0
4,2023-12-09,Максим,77,19,1,3,2,-1,0,8,0
4,2023-12-10,Максим,69,27,0,4,7,1,0,7,0
4,2023-12-11,Максим,61,16,1,1,1,0,2,5,0
4,2023-12-12,Максим,53,29,1,4,8,1,1,6,0
4,2023-12-13,Максим,59,13,1,4,5,1,0,7,0
4,2023-12-14,Максим,55,18,-1,1,3,1,1,9,0
4,2023-12-15,Максим,54,19,1,2,1,1,1,9,0
4,2023-12-16,Максим,72,22,1,1,1,1,2,9,0
4,2023-12-17,Максим,61,21,-1,1,2,0,1,13,0
4,2023-12-18,Максим,56,16,0,2,1,1,2,8,0
4,2023-12-19,Максим,72,14,1,3,2,1,0,6,0
4,2023-12-20,Максим,72,27,1,3,2,1,1,7,0
4,2023-12-21,Максим,68,13,-1,2,1,0,2,8,0
4,2023-12-22,Максим,64,14,0,1,1,0,0,5,0
4,2023-12-23,Максим,58,29,0,4,2,1,1,9,0
4,2023-12-24,Максим,78,18,1,4,6,0,1,12,0
4,2023-12-25,Максим,65,19,1,1,1,1,1,10,0
4,2023-12-26,Максим,57,11,1,3,3,1,1,10,0
4,2023-12-27,Максим,75,23,0,4,1,1,1,6,0
4,2023-12-28,Максим,78,14,1,3,1,-1,0,9,0
4,2023-12-29,Максим,59,24,1,3,1,1,0,8,0
4,2023-12-30,Максим,56,24,1,1,1,1,0,8,0
4,2023-12-31,Максим,79,19,1,4,3,-1,1,12,0
5,2023-01-01,Алексей,77,10,1,2,3,-1,2,8,1
5,2023-01-02,Алексей,68,13,1,2,1,1,2,7,0
5,2023-01-03,Алексей,75,15,0,1,1,1,0,7,0
5,2023-01-04,Алексей,67,12,1,3,2,1,0,9,0
5,2023-01-05,Алексей,55,22,1,3,2,1,2,4,0
5,2023-01-06,Алексей,79,13,1,2,2,0,0,8,0
5,2023-01-07,Алексей,63,15,0,4,2,0,0,9,0
5,2023-01-08,Алексей,59,24,1,2,4,1,2,7,0
5,2023-01-09,Алексей,58,23,1,3,1,1,0,6,0
5,2023-01-10,Алексей,75,14,1,3,1,0,2,6,1
5,2023-01-11,Алексей,77,21,1,2,1,1,1,8,0
5,2023-01-12,Алексей,67,11,1,3,1,1,0,10,1
5,2023-01-13,Алексей,74,29,1,2,5,1,1,9,1
5,2023-01-14,Алексей,76,14,1,1,2,1,0,7,1
5,2023-01-15,Алексей,75,18,1,4,2,0,2,6,0
5,2023-01-16,Алексей,76,24,1,2,1,1,1,6,0
5,2023-01-17,Алексей,56,22,0,4,4,1,2,9,0
5,2023-01-18,Алексей,63,24,1,3,3,0,0,2,0
5,2023-01-19,Алексей,59,14,0,3,4,1,1,8,1
5,2023-01-20,Алексей,55,13,1,1,1,1,1,7,0
5,2023-01-21,Алексей,74,12,-1,4,2,0,0,8,0
5,2023-01-22,Алексей,67,29,1,2,1,1,0,6,0
5,2023-01-23,Алексей,59,16,1,2,3,0,1,10,0
5,2023-01-24,Алексей,73,17,1,2,1,-1,1,6,0
5,2023-01-25,Алексей,73,19,1,4,1,1,2,8,0
5,2023-01-26,Алексей,79,10,1,4,1,-1,0,8,0
5,2023-01-27,Алексей,53,18,1,3,1,1,0,5,0
5,2023-01-28,Алексей,63,20,1,2,1,1,2,10,0
5,2023-01-29,Алексей,79,28,1,2,1,1,2,6,0
5,2023-01-30,Алексей,79,19,1,1,1,1,0,7,0
5,2023-01-31,Алексей,54,28,1,1,1,0,0,7,0
5,2023-02-01,Алексей,73,22,0,4,3,-1,0,3,0
5,2023-02-02,Алексей,64,20,-1,2,3,1,0,8,0
5,2023-02-03,Алексей,74,17,1,2,2,0,1,11,0
5,2023-02-04,Алексей,75,27,1,1,3,0,2,5,0
5,2023-02-05,Алексей,78,14,1,3,1,1,2,11,0
5,2023-02-06,Алексей,53,24,1,2,1,1,2,6,0
5,2023-02-07,Алексей,69,25,1,1,1,0,2,10,0
5,2023-02-08,Алексей,51,22,1,3,3,1,1,12,0
5,2023-02-09,Алексей,60,12,1,3,2,1,1,4,1
5,2023-02-10,Алексей,55,28,-1,2,1,0,1,7,0
5,2023-02-11,Алексей,63,29,1,1,1,1,1,10,0
5,2023-02-12,Алексей,61,11,1,1,1,1,2,9,0
5,2023-02-13,Алексей,57,10,0,4,3,1,2,7,1
5,2023-02-14,Алексей,71,17,1,4,3,1,1,8,0
5,2023-02-15,Алексей,79,26,1,1,1,0,2,10,0
5,2023-02-16,Алексей,69,25,1,1,4,1,1,7,0
5,2023-02-17,Алексей,65,13,1,3,1,1,0,6,0
5,2023-02-18,Алексей,79,13,1,2,3,1,2,8,0
5,2023-02-19,Алексей,78,10,-1,4,1,1,1,11,0
5,2023-02-20,Алексей,70,11,1,4,4,0,2,11,0
5,2023-02-21,Алексей,72,19,0,3,2,1,2,10,0
5,2023-02-22,Алексей,65,23,1,4,4,1,0,11,0
5,2023-02-23,Алексей,70,24,1,2,2,1,2,10,0
5,2023-02-24,Алексей,50,23,1,4,4,1,0,9,1
5,2023-02-25,Алексей,54,13,-1,3,7,1,2,7,0
5,2023-02-26,Алексей,79,12,1,4,4,1,1,5,0
5,2023-02-27,Алексей,71,29,1,1,1,-1,2,7,0
5,2023-02-28,Алексей,74,12,1,1,5,-1,0,8,0
5,2023-03-01,Алексей,62,17,0,3,3,-1,2,6,0
5,2023-03-02,Алексей,57,22,1,3,2,0,2,7,0
5,2023-03-03,Алексей,51,12,1,2,1,0,1,10,1
5,2023-03-04,Алексей,51,10,0,2,3,1,0,8,0
5,2023-03-05,Алексей,70,23,1,4,5,0,2,5,0
5,2023-03-06,Алексей,51,17,1,3,2,1,0,9,0
5,2023-03-07,Алексей,76,26,1,4,6,1,2,6,0
5,2023-03-08,Алексей,50,26,1,2,1,1,2,6,0
5,2023-03-09,Алексей,78,13,-1,3,2,0,0,11,0
5,2023-03-10,Алексей,64,25,0,1,2,1,1,8,0
5,2023-03-11,Алексей,60,21,1,1,2,1,2,5,0
5,2023-03-12,Алексей,73,20,1,2,1,0,1,4,0
5,2023-03-13,Алексей,53,20,-1,1,3,0,1,5,0
5,2023-03-14,Алексей,78,16,1,4,5,1,2,7,1
5,2023-03-15,Алексей,53,28,0,2,4,1,1,7,0
5,2023-03-16,Алексей,52,13,0,3,4,1,2,9,0
5,2023-03-17,Алексей,78,20,1,1,4,1,0,5,0
5,2023-03-18,Алексей,74,12,1,2,4,0,0,5,1
5,2023-03-19,Алексей,76,21,1,2,1,1,2,10,0
5,2023-03-20,Алексей,69,29,1,3,4,1,1,9,0
5,2023-03-21,Алексей,75,17,-1,1,2,1,2,3,1
5,2023-03-22,Алексей,65,22,0,3,1,1,0,7,0
5,2023-03-23,Алексей,66,19,1,2,3,1,1,12,1
5,2023-03-24,Алексей,54,12,1,4,2,1,2,11,0
5,2023-03-25,Алексей,77,25,1,1,1,1,1,6,0
5,2023-03-26,Алексей,66,14,0,3,1,-1,2,9,0
5,2023-03-27,Алексей,70,11,0,2,1,1,2,9,0
5,2023-03-28,Алексей,75,22,1,3,2,1,1,9,0
5,2023-03-29,Алексей,76,24,1,2,2,-1,1,5,0
5,2023-03-30,Алексей,60,16,1,3,5,0,0,8,0
5,2023-03-31,Алексей,70,16,1,2,2,0,0,6,0
5,2023-04-01,Алексей,67,27,0,3,6,1,0,9,0
5,2023-04-02,Алексей,68,16,1,4,1,1,1,6,0
5,2023-04-03,Алексей,64,15,0,3,3,-1,2,11,1
5,2023-04-04,Алексей,74,23,0,3,4,1,2,8,0
5,2023-04-05,Алексей,55,29,1,3,1,1,0,3,1
5,2023-04-06,Алексей,53,10,1,1,2,1,2,7,0
5,2023-04-07,Алексей,56,19,0,3,1,1,1,6,0
5,2023-04-08,Алексей,75,25,1,1,1,-1,0,8,0
5,2023-04-09,Алексей,77,15,-1,4,4,1,2,12,0
5,2023-04-10,Алексей,71,21,-1,1,1,1,2,7,0
5,2023-04-11,Алексей,75,13,1,4,6,1,1,6,0
5,2023-04-12,Алексей,52,26,1,2,1,0,2,9,0
5,2023-04-13,Алексей,53,11,1,3,1,-1,1,8,0
5,2023-04-14,Алексей,67,25,0,2,1,1,2,9,0
5,2023-04-15,Алексей,57,26,1,1,1,-1,2,9,0
5,2023-04-16,Алексей,63,13,0,4,4,0,2,5,0
5,2023-04-17,Алексей,78,22,1,4,1,1,0,6,0
5,2023-04-18,Алексей,76,16,1,2,2,1,2,5,0
5,2023-04-19,Алексей,62,25,1,4,1,0,1,6,0
5,2023-04-20,Алексей,57,12,1,2,5,1,1,7,0
5,2023-04-21,Алексей,67,26,1,4,5,1,1,9,0
5,2023-04-22,Алексей,59,22,1,1,1,1,2,7,0
5,2023-04-23,Алексей,62,13,-1,1,1,1,0,11,0
5,2023-04-24,Алексей,74,22,1,3,2,0,2,9,0
5,2023-04-25,Алексей,79,24,0,2,2,1,2,5,0
5,2023-04-26,Алексей,65,22,1,3,1,1,1,8,0
5,2023-04-27,Алексей,65,26,0,1,1,1,0,9,0
5,2023-04-28,Алексей,71,23,1,4,4,1,2,8,0
5,2023-04-29,Алексей,65,12,1,4,7,-1,1,10,0
5,2023-04-30,Алексей,77,10,1,3,4,1,2,11,0
5,2023-05-01,Алексей,69,26,1,4,5,1,0,6,0
5,2023-05-02,Алексей,68,16,1,3,2,0,2,6,0
5,2023-05-03,Алексей,70,12,1,2,1,1,2,3,0
5,2023-05-04,Алексей,79,12,1,4,4,0,0,8,0
5,2023-05-05,Алексей,74,14,1,3,4,1,0,7,0
5,2023-05-06,Алексей,52,26,-1,1,1,1,0,9,0
5,2023-05-07,Алексей,59,29,1,1,1,1,2,6,0
5,2023-05-08,Алексей,70,27,1,2,4,-1,2,6,0
5,2023-05-09,Алексей,79,17,1,4,1,0,0,10,0
5,2023-05-10,Алексей,76,18,1,1,1,1,0,7,0
5,2023-05-11,Алексей,69,14,1,4,5,0,2,11,0
5,2023-05-12,Алексей,65,28,1,3,6,1,1,9,0
5,2023-05-13,Алексей,52,19,0,3,1,-1,2,4,0
5,2023-05-14,Алексей,52,12,-1,1,2,0,0,6,1
5,2023-05-15,Алексей,66,15,1,1,1,1,1,9,0
5,2023-05-16,Алексей,70,24,1,4,1,-1,0,8,0
5,2023-05-17,Алексей,59,25,1,3,2,1,2,8,0
5,2023-05-18,Алексей,72,13,1,2,3,1,2,5,0
5,2023-05-19,Алексей,57,21,0,2,1,1,1,7,1
5,2023-05-20,Алексей,51,25,1,2,6,1,0,7,0
5,2023-05-21,Алексей,77,12,1,2,1,1,2,6,0
5,2023-05-22,Алексей,66,20,0,4,4,1,0,10,0
5,2023-05-23,Алексей,68,15,1,4,3,1,2,10,0
5,2023-05-24,Алексей,65,20,1,3,5,1,1,12,0
5,2023-05-25,Алексей,71,19,1,1,1,0,1,7,0
5,2023-05-26,Алексей,59,13,1,1,1,1,2,8,0
5,2023-05-27,Алексей,63,23,1,3,1,1,0,8,1
5,2023-05-28,Алексей,71,25,0,2,5,1,0,8,0
5,2023-05-29,Алексей,59,10,1,4,3,1,1,7,0
5,2023-05-30,Алексей,65,13,1,2,3,0,0,3,1
5,2023-05-31,Алексей,67,17,1,4,5,1,1,5,0
5,2023-06-01,Алексей,71,29,-1,3,5,1,1,2,0
5,2023-06-02,Алексей,74,26,0,1,1,1,1,8,1
5,2023-06-03,Алексей,51,17,-1,1,1,1,2,8,0
5,2023-06-04,Алексей,58,19,0,2,1,-1,1,8,0
5,2023-06-05,Алексей,61,13,1,1,2,0,2,7,0
5,2023-06-06,Алексей,63,12,1,1,3,0,2,8,1
5,2023-06-07,Алексей,50,14,1,2,1,1,1,6,0
5,2023-06-08,Алексей,68,11,0,2,1,0,2,6,0
5,2023-06-09,Алексей,76,29,1,3,7,1,1,6,0
5,2023-06-10,Алексей,58,15,1,2,1,1,2,6,0
5,2023-06-11,Алексей,51,29,1,2,1,0,1,6,0
5,2023-06-12,Алексей,57,28,0,1,1,1,0,6,0
5,2023-06-13,Алексей,71,25,1,4,1,1,0,8,0
5,2023-06-14,Алексей,66,17,1,3,4,1,1,5,0
5,2023-06-15,Алексей,69,11,0,1,1,1,2,5,0
5,2023-06-16,Алексей,60,26,0,4,7,1,2,7,0
5,2023-06-17,Алексей,68,16,-1,4,5,1,1,8,0
5,2023-06-18,Алексей,52,15,1,2,1,1,0,8,1
5,2023-06-19,Алексей,65,10,-1,1,1,1,1,9,0
5,2023-06-20,Алексей,70,23,0,2,1,0,2,7,0
5,2023-06-21,Алексей,76,11,1,2,4,1,1,9,0
5,2023-06-22,Алексей,68,22,0,4,2,-1,0,7,0
5,2023-06-23,Алексей,77,21,1,2,2,0,2,8,0
5,2023-06-24,Алексей,77,22,1,3,7,1,1,8,0
5,2023-06-25,Алексей,77,17,1,1,1,0,0,7,0
5,2023-06-26,Алексей,77,20,1,2,2,1,2,6,1
5,2023-06-27,Алексей,67,19,0,1,1,1,0,6,0
5,2023-06-28,Алексей,56,18,1,3,1,1,1,11,0
5,2023-06-29,Алексей,52,15,0,1,2,1,0,9,0
5,2023-06-30,Алексей,74,24,1,4,5,0,1,7,0
5,2023-07-01,Алексей,56,19,0,4,6,1,1,1,0
5,2023-07-02,Алексей,79,27,1,4,1,1,1,10,0
5,2023-07-03,Алексей,57,24,0,4,1,-1,0,8,0
5,2023-07-04,Алексей,71,17,1,4,4,0,2,8,0
5,2023-07-05,Алексей,74,21,-1,4,5,1,2,6,0
5,2023-07-06,Алексей,65,22,-1,3,1,1,1,10,0
5,2023-07-07,Алексей,69,25,1,2,1,1,0,7,0
5,2023-07-08,Алексей,73,21,1,4,7,0,1,13,0
5,2023-07-09,Алексей,62,13,1,3,2,1,0,2,0
5,2023-07-10,Алексей,53,16,1,2,3,1,2,10,0
5,2023-07-11,Алексей,57,26,1,4,1,1,1,7,0
5,2023-07-12,Алексей,76,24,1,3,2,1,2,6,0
5,2023-07-13,Алексей,65,20,-1,1,2,0,0,4,0
5,2023-07-14,Алексей,65,14,1,2,1,1,2,11,0
5,2023-07-15,Алексей,52,29,1,3,6,1,1,10,0
5,2023-07-16,Алексей,74,15,0,4,1,1,2,9,0
5,2023-07-17,Алексей,77,18,-1,4,4,1,2,7,0
5,2023-07-18,Алексей,67,12,1,3,1,0,2,7,1
5,2023-07-19,Алексей,59,11,1,2,2,1,0,7,0
5,2023-07-20,Алексей,63,25,1,4,8,0,1,5,1
5,2023-07-21,Алексей,61,29,0,2,1,1,2,10,0
5,2023-07-22,Алексей,65,17,0,1,2,1,1,7,0
5,2023-07-23,Алексей,67,21,0,4,3,1,2,10,0
5,2023-07-24,Алексей,52,12,1,4,1,1,0,4,0
5,2023-07-25,Алексей,53,12,1,4,4,1,1,12,0
5,2023-07-26,Алексей,55,10,-1,2,6,1,1,7,1
5,2023-07-27,Алексей,59,29,1,4,5,1,0,7,0
5,2023-07-28,Алексей,54,23,-1,4,4,1,0,8,0
5,2023-07-29,Алексей,63,23,1,3,5,0,2,6,0
5,2023-07-30,Алексей,72,27,1,2,2,1,0,9,0
5,2023-07-31,Алексей,65,10,-1,1,1,1,0,9,0
5,2023-08-01,Алексей,53,26,1,3,1,0,0,8,0
5,2023-08-02,Алексей,67,17,1,4,2,1,1,6,0
5,2023-08-03,Алексей,71,15,1,2,1,1,1,8,0
5,2023-08-04,Алексей,77,24,1,3,6,1,1,12,0
5,2023-08-05,Алексей,73,15,-1,2,5,0,0,9,0
5,2023-08-06,Алексей,59,17,1,2,1,1,1,7,0
5,2023-08-07,Алексей,70,25,1,3,2,0,0,8,0
5,2023-08-08,Алексей,67,23,1,4,4,0,0,7,0
5,2023-08-09,Алексей,77,10,1,1,1,1,1,7,0
5,2023-08-10,Алексей,79,11,1,3,7,0,2,9,0
5,2023-08-11,Алексей,55,15,1,1,1,1,0,9,0
5,2023-08-12,Алексей,50,24,1,2,6,1,2,8,0
5,2023-08-13,Алексей,59,20,0,1,1,1,1,9,1
5,2023-08-14,Алексей,79,14,1,3,6,0,2,9,0
5,2023-08-15,Алексей,59,29,1,1,1,0,1,5,0
5,2023-08-16,Алексей,73,27,1,4,6,0,2,6,0
5,2023-08-17,Алексей,67,17,1,1,3,0,1,7,0
5,2023-08-18,Алексей,79,13,1,3,1,1,0,7,0
5,2023-08-19,Алексей,71,24,-1,1,1,1,1,10,0
5,2023-08-20,Алексей,71,25,1,3,2,0,1,7,0
5,2023-08-21,Алексей,62,19,1,1,1,-1,2,7,0
5,2023-08-22,Алексей,53,23,1,1,1,1,1,10,0
5,2023-08-23,Алексей,65,18,1,2,1,1,2,12,0
5,2023-08-24,Алексей,51,12,0,3,5,1,1,3,0
5,2023-08-25,Алексей,62,13,1,2,1,1,0,5,0
5,2023-08-26,Алексей,74,20,1,3,1,1,0,7,0
5,2023-08-27,Алексей,52,20,1,1,1,-1,1,10,0
5,2023-08-28,Алексей,52,11,-1,3,1,1,2,8,0
5,2023-08-29,Алексей,69,18,1,3,1,0,2,9,1
5,2023-08-30,Алексей,67,20,0,1,1,1,2,7,0
5,2023-08-31,Алексей,53,24,1,2,1,0,1,9,0
5,2023-09-01,Алексей,61,26,1,4,4,1,2,6,0
5,2023-09-02,Алексей,74,11,0,2,1,-1,2,5,0
5,2023-09-03,Алексей,69,12,0,4,1,0,0,9,1
5,2023-09-04,Алексей,60,17,1,3,1,1,0,8,0
5,2023-09-05,Алексей,70,25,1,3,5,-1,1,7,0
5,2023-09-06,Алексей,78,24,1,4,1,1,1,6,0
5,2023-09-07,Алексей,60,27,1,2,5,1,1,8,0
5,2023-09-08,Алексей,68,16,0,4,6,1,1,6,0
5,2023-09-09,Алексей,50,23,1,2,1,-1,1,8,0
5,2023-09-10,Алексей,55,15,1,1,1,1,2,11,0
5,2023-09-11,Алексей,75,20,0,4,5,0,0,11,0
5,2023-09-12,Алексей,52,10,0,1,1,1,1,8,0
5,2023-09-13,Алексей,70,12,1,3,4,0,2,7,0
5,2023-09-14,Алексей,62,17,0,1,1,-1,0,10,0
5,2023-09-15,Алексей,67,26,1,2,1,-1,0,6,0
5,2023-09-16,Алексей,60,26,0,1,1,1,2,10,0
5,2023-09-17,Алексей,67,14,1,1,2,1,0,8,0
5,2023-09-18,Алексей,52,29,1,4,4,0,1,6,1
5,2023-09-19,Алексей,53,16,1,2,6,1,0,10,0
5,2023-09-20,Алексей,50,12,1,3,3,1,2,11,0
5,2023-09-21,Алексей,57,23,1,4,2,-1,0,8,0
5,2023-09-22,Алексей,70,12,1,2,4,0,1,8,1
5,2023-09-23,Алексей,52,29,0,3,1,1,2,6,0
5,2023-09-24,Алексей,59,29,1,4,4,-1,2,6,0
5,2023-09-25,Алексей,78,22,1,3,3,1,2,10,0
5,2023-09-26,Алексей,67,28,1,1,1,0,1,8,0
5,2023-09-27,Алексей,69,11,1,3,5,1,0,10,0
5,2023-09-28,Алексей,63,29,1,2,3,0,2,7,0
5,2023-09-29,Алексей,52,25,1,2,1,-1,0,8,0
5,2023-09-30,Алексей,74,19,1,1,1,1,2,7,1
5,2023-10-01,Алексей,79,21,1,3,5,0,0,4,0
5,2023-10-02,Алексей,55,27,1,1,1,1,0,7,0
5,2023-10-03,Алексей,52,23,0,2,2,-1,1,7,0
5,2023-10-04,Алексей,69,25,1,4,4,-1,0,8,0
5,2023-10-05,Алексей,69,29,1,1,3,-1,0,7,0
5,2023-10-06,Алексей,74,18,1,4,2,-1,1,6,0
5,2023-10-07,Алексей,70,14,0,1,1,0,0,9,0
5,2023-10-08,Алексей,72,11,0,4,6,1,1,7,0
5,2023-10-09,Алексей,50,14,1,3,3,1,0,5,0
5,2023-10-10,Алексей,74,23,0,4,2,1,0,5,0
5,2023-10-11,Алексей,77,12,1,2,4,0,0,9,0
5,2023-10-12,Алексей,58,21,1,4,5,1,0,5,0
5,2023-10-13,Алексей,76,13,1,1,1,1,1,9,0
5,2023-10-14,Алексей,72,10,0,4,5,1,1,9,0
5,2023-10-15,Алексей,58,19,1,4,5,1,1,7,0
5,2023-10-16,Алексей,56,15,1,4,4,1,0,9,0
5,2023-10-17,Алексей,63,23,0,1,2,0,0,10,0
5,2023-10-18,Алексей,54,13,1,3,4,0,2,9,0
5,2023-10-19,Алексей,56,23,1,1,1,1,2,7,0
5,2023-10-20,Алексей,53,14,0,3,3,-1,1,8,1
5,2023-10-21,Алексей,61,16,0,4,3,0,1,7,0
5,2023-10-22,Алексей,76,26,1,1,1,1,0,9,0
